strategy,symbol,entry_date,expiration_date,spot_price,short_strike,long_strike,short_call_strike,long_call_strike,credit,max_loss,theoretical_pop,iv_rank,iv_at_entry,exit_price,pnl,won,reason
iron_condor,LOW,2025-11-10,2025-12-23,233.03,220.0,210.0,250.0,260.0,3.3014886463636426,669.8511353636358,0.5275730784845782,0.36105078134298346,0.3081877,242.15,330.14886463636424,True,Expired between short strikes
iron_condor,DELL,2025-11-10,2025-12-23,142.69,125.0,120.0,165.0,170.0,1.6479451443946385,335.20548556053615,0.5949071441479995,0.4795596484722198,0.57729235,127.62,164.79451443946385,True,Expired between short strikes
iron_condor,IT,2025-11-10,2025-12-23,228.64,210.0,200.0,250.0,260.0,3.567198819638177,643.2801180361823,0.5308240414624031,0.5336910150089158,0.41883302,250.38,318.7198819638182,True,Call side partial loss
iron_condor,TAP,2025-11-10,2025-12-23,46.84,44.0,43.0,50.0,51.0,0.2811366068378263,71.88633931621737,0.565111542250527,0.3750381398196538,0.28504266,46.03,28.113660683782633,True,Expired between short strikes
iron_condor,GIS,2025-11-10,2025-12-23,46.22,44.0,43.0,50.0,51.0,0.27410234743364553,72.58976525663545,0.5672386920685579,0.4878090718444031,0.27715303,46.64,27.410234743364555,True,Expired between short strikes
iron_condor,ERIE,2025-11-10,2025-12-23,277.63,260.0,250.0,300.0,310.0,3.548229607447558,645.1770392552442,0.531965220422791,0.36735645091806046,0.34185753,283.78,354.8229607447558,True,Expired between short strikes
iron_condor,AZO,2025-11-10,2025-12-23,3728.09,3540.0,3430.0,3990.0,4100.0,44.47550307388569,6552.449692611431,0.49404740822321136,0.5488032118042075,0.31091811,3463.61,-3191.4496926114184,False,Put side partial loss
iron_condor,HD,2025-11-10,2025-12-23,370.43,350.0,340.0,400.0,410.0,3.3012872219958975,669.8712778004102,0.5718562861301718,0.3646031802813807,0.29007488,344.97,-172.8712778004075,False,Put side partial loss
iron_condor,BLDR,2025-11-10,2025-12-23,107.06,95.0,90.0,120.0,125.0,1.548528115516394,345.1471884483606,0.5864399157058682,0.3404482943042013,0.4976182,102.7,154.85281155163938,True,Expired between short strikes
iron_condor,GDDY,2025-11-10,2025-12-23,131.45,120.0,115.0,145.0,150.0,1.0709418377838826,392.90581622161176,0.6826789753773076,0.30307548407097645,0.32888805,126.75,107.09418377838827,True,Expired between short strikes
iron_condor,CPRT,2025-11-10,2025-12-23,41.41,39.0,38.0,44.0,45.0,0.44376289823712517,55.62371017628749,0.4027424858314882,1.0,0.39746593,39.15,44.37628982371252,True,Expired between short strikes
iron_condor,CAG,2025-11-10,2025-12-23,16.98,16.0,15.0,18.0,19.0,0.23581526101002553,76.41847389899745,0.50274060512927,0.432577638282569,0.30240937,16.98,23.581526101002552,True,Expired between short strikes
iron_condor,LEN,2025-11-10,2025-12-23,123.21,115.0,110.0,135.0,140.0,1.8447451085831705,315.52548914168295,0.5102458633466197,0.3591023721393486,0.4000376,104.74,-315.52548914168295,False,Put side max loss
iron_condor,JBL,2025-11-10,2025-12-23,219.26,200.0,190.0,250.0,260.0,3.255094486724845,674.4905513275155,0.5751614440674383,0.47345102417543394,0.47687022,235.07,325.5094486724845,True,Expired between short strikes
iron_condor,ELV,2025-11-10,2025-12-23,303.78,280.0,270.0,330.0,340.0,3.136047527837034,686.3952472162966,0.5908343251430319,0.40927445135201973,0.34663575,343.22,-686.3952472162966,False,Call side max loss
iron_condor,CPAY,2025-11-10,2025-12-23,281.08,260.0,250.0,310.0,320.0,2.6477986111919005,735.2201388808099,0.6367043931952878,0.3578240867285047,0.33355516,309.77,264.77986111919006,True,Expired between short strikes
iron_condor,CI,2025-11-10,2025-12-23,258.16,240.0,230.0,280.0,290.0,2.6905926850785296,730.940731492147,0.6157710511093216,0.38951286996529366,0.30769559,273.75,269.05926850785295,True,Expired between short strikes
iron_condor,MU,2025-11-10,2025-12-23,253.3,230.0,220.0,290.0,300.0,4.673234297137531,532.6765702862468,0.4550332387300825,0.5215036351881175,0.65502982,276.27,467.3234297137531,True,Expired between short strikes
iron_condor,GPN,2025-11-10,2025-12-23,75.69,70.0,67.5,85.0,90.0,0.9459806910089626,405.4019308991037,0.590651339904287,0.3707063940165785,0.40046621,80.19,94.59806910089627,True,Expired between short strikes
iron_condor,MOS,2025-11-10,2025-12-23,25.89,24.0,23.0,29.0,30.0,0.22399141045263266,77.60085895473674,0.6035355231112509,0.3150511120296995,0.37935311,24.29,22.399141045263267,True,Expired between short strikes
iron_condor,EBAY,2025-11-10,2025-12-23,85.18,80.0,75.0,95.0,100.0,0.9527391701803488,404.7260829819651,0.6527697816198486,0.32467984261681715,0.30415557,84.05,95.27391701803488,True,Expired between short strikes
iron_condor,DRI,2025-11-10,2025-12-23,173.59,165.0,160.0,190.0,195.0,1.7041566862217348,329.5843313778265,0.5512745264622934,0.4369046083561648,0.3136644,187.0,170.41566862217348,True,Expired between short strikes
iron_condor,HRL,2025-11-10,2025-12-23,22.15,21.0,20.0,24.0,25.0,0.2418887074640073,75.81112925359928,0.5404979409201025,0.678848946917565,0.3088703,24.09,15.188870746400745,True,Call side partial loss
iron_condor,AMAT,2025-11-10,2025-12-23,235.08,210.0,200.0,270.0,280.0,2.8028441449341113,719.7155855065889,0.6337021317044822,0.48477367380143926,0.47883866,260.23,280.28441449341113,True,Expired between short strikes
iron_condor,CHD,2025-11-10,2025-12-23,84.64,80.0,75.0,90.0,95.0,0.8638237061711626,413.61762938288376,0.6324687240305273,0.3349417828260748,0.22738645,85.25,86.38237061711625,True,Expired between short strikes
iron_condor,GNRC,2025-11-10,2025-12-23,156.64,145.0,140.0,175.0,180.0,1.7504989341499044,324.95010658500956,0.5569739342118637,0.3451465524512554,0.41911876,139.87,-324.95010658500956,False,Put side max loss
iron_condor,KLAC,2025-11-10,2025-12-23,1217.95,1100.0,1060.0,1370.0,1410.0,12.911136314440666,2708.886368555933,0.6059733791156451,0.3288353960557727,0.44561331,1268.75,1291.1136314440666,True,Expired between short strikes
iron_condor,CNC,2025-11-10,2025-12-23,34.25,31.0,30.0,39.0,40.0,0.26618684789867514,73.3813152101325,0.5933251593052851,0.3415842941137146,0.47490178,39.6,-33.38131521013263,False,Call side partial loss
iron_condor,FICO,2025-11-10,2025-12-23,1756.34,1610.0,1560.0,1960.0,2010.0,16.64547138394356,3335.452861605644,0.5979057888241949,0.32513214156178405,0.40451421,1725.78,1664.547138394356,True,Expired between short strikes
iron_condor,LRCX,2025-11-10,2025-12-23,166.37,150.0,145.0,190.0,195.0,1.6750512738071652,332.49487261928346,0.588719007794569,0.34927404278296403,0.4942528,175.16,167.50512738071652,True,Expired between short strikes
iron_condor,BDX,2025-11-10,2025-12-23,181.64,170.0,165.0,195.0,200.0,1.1031065230566437,389.68934769433565,0.6766701022338693,0.32352941301742194,0.24170526,195.67,43.31065230566562,True,Call side partial loss
iron_condor,APH,2025-11-10,2025-12-23,143.85,135.0,130.0,160.0,165.0,1.6387658028102248,336.1234197189775,0.5642468721870949,0.3830541728086611,0.36800284,137.12,163.87658028102248,True,Expired between short strikes
iron_condor,J,2025-11-10,2025-12-23,154.28,145.0,140.0,170.0,175.0,1.3795598641760574,362.04401358239426,0.6148816793325307,0.4502965724307742,0.31033075,135.86,-362.04401358239426,False,Put side max loss
iron_condor,BAX,2025-11-10,2025-12-23,17.75,16.0,15.0,20.0,21.0,0.2065175980569685,79.34824019430316,0.6048456890534307,0.38691129931378626,0.45413792,18.93,20.65175980569685,True,Expired between short strikes
iron_condor,FIX,2025-11-10,2025-12-23,974.14,880.0,850.0,1110.0,1140.0,10.39529846066169,1960.4701539338307,0.5882782652516484,0.35786379407656455,0.48598218,965.37,1039.529846066169,True,Expired between short strikes
iron_condor,DLTR,2025-11-10,2025-12-23,106.29,95.0,90.0,120.0,125.0,1.5539206913482637,344.6079308651736,0.5841905329281946,0.4533930323010126,0.49806268,119.53,155.3920691348264,True,Expired between short strikes
iron_condor,NDSN,2025-11-10,2025-12-23,234.77,220.0,210.0,250.0,260.0,3.200706025967966,679.9293974032034,0.539604931061632,0.3887067742515215,0.30186964,241.98,320.07060259679656,True,Expired between short strikes
