strategy,symbol,entry_date,expiration_date,spot_price,short_strike,long_strike,short_call_strike,long_call_strike,credit,max_loss,theoretical_pop,iv_rank,iv_at_entry,exit_price,pnl,won,reason
put_spread,INCY,2025-11-14,2025-12-30,104.15,95.0,90.0,,,1.0842292742727109,391.5770725727289,0.7081684037530693,0.7124661502122491,0.51569926,96.7,81.31719557045332,True,Take profit (75%) on day 15
put_spread,NRG,2025-11-17,2025-12-31,163.21,150.0,140.0,,,1.9898013855313499,801.019861446865,0.710572118897941,0.3041993508682858,0.47269522,166.75,149.23510391485124,True,Take profit (75%) on day 15
put_spread,ANET,2025-11-17,2025-12-31,127.26,115.0,110.0,,,1.0363399201579702,396.366007984203,0.729466888817804,0.317525440235381,0.51573101,130.04,77.72549401184776,True,Take profit (75%) on day 15
put_spread,A,2025-11-17,2025-12-31,144.52,135.0,130.0,,,0.9603527659839903,403.96472340160096,0.7319171148096355,0.31262171419187096,0.35501749,140.64,72.02645744879928,True,Take profit (75%) on day 15
put_spread,NVDA,2025-11-18,2026-01-02,181.36,165.0,155.0,,,2.214414140330841,778.5585859669159,0.7021069769170978,0.5133453604137874,0.54219382,183.78,166.08106052481304,True,Take profit (75%) on day 15
put_spread,AVGO,2025-11-18,2026-01-02,340.5,310.0,290.0,,,5.046797537730071,1495.3202462269928,0.6734521837586096,0.6666009251439955,0.6097081,412.97,378.50981532975527,True,Take profit (75%) on day 15
put_spread,NEM,2025-11-18,2026-01-02,86.6,80.0,75.0,,,1.01059498625263,398.940501374737,0.7043904782582684,0.5224390928256051,0.4586939,94.4,75.79462396894725,True,Take profit (75%) on day 15
put_spread,LW,2025-11-18,2026-01-02,56.18,55.0,50.0,,,1.4114915441103681,358.8508455889632,0.5497087551162432,0.3391040673534327,0.40473645,58.98,105.86186580827761,True,Take profit (75%) on day 15
put_spread,BBY,2025-11-18,2026-01-02,74.4,70.0,65.0,,,1.2818845609093001,371.81154390907,0.637208505932185,0.49530875640681665,0.50261867,74.12,96.1413420681975,True,Take profit (75%) on day 15
put_spread,NTAP,2025-11-18,2026-01-02,106.4,100.0,95.0,,,1.2833453771441539,371.6654622855846,0.6573784685171675,0.531806618618765,0.45926539,119.39,96.25090328581153,True,Take profit (75%) on day 15
put_spread,DELL,2025-11-18,2026-01-02,122.69,110.0,105.0,,,1.2487971864316512,375.1202813568349,0.6918199803615281,0.5988436615220705,0.64213972,140.63,93.65978898237384,True,Take profit (75%) on day 15
put_spread,CCL,2025-11-18,2026-01-02,25.76,24.0,23.0,,,0.23487761789790887,76.51223821020912,0.6631689447428729,0.3145948316028988,0.5007931,26.28,17.615821342343168,True,Take profit (75%) on day 15
put_spread,DAL,2025-11-18,2026-01-02,57.13,55.0,50.0,,,1.3864330660243338,361.35669339756663,0.581546860580856,0.31455791072010936,0.48202943,69.93,103.98247995182503,True,Take profit (75%) on day 15
put_spread,JBL,2025-11-18,2026-01-02,198.88,180.0,170.0,,,2.131361775040694,786.8638224959307,0.716464303162891,0.6042619111151298,0.53592339,234.25,159.85213312805206,True,Take profit (75%) on day 16
put_spread,MU,2025-11-18,2026-01-02,228.5,200.0,190.0,,,2.570561176121706,742.9438823878294,0.6923993928658965,0.71685659827314,0.75980157,263.71,192.79208820912797,True,Take profit (75%) on day 15
put_spread,EBAY,2025-11-18,2026-01-02,81.83,75.0,70.0,,,0.46760340380352444,453.23965961964757,0.8130530782053818,0.38970549507118185,0.3248718,82.63,35.07025528526434,True,Take profit (75%) on day 15
put_spread,GOOGL,2025-11-18,2026-01-02,284.28,270.0,260.0,,,2.4749529556011387,752.5047044398862,0.6730951450909961,0.3338037958088533,0.35952585,320.21,185.6214716700854,True,Take profit (75%) on day 15
put_spread,GOOG,2025-11-18,2026-01-02,284.96,270.0,260.0,,,2.393372872951402,760.6627127048598,0.6821492959611711,0.3283247138883028,0.35824002,321.0,179.50296547135517,True,Take profit (75%) on day 15
put_spread,AMAT,2025-11-18,2026-01-02,225.12,210.0,200.0,,,2.409392659506138,759.0607340493862,0.6817553036632014,0.4199775596852982,0.45134401,275.15,180.70444946296035,True,Take profit (75%) on day 15
put_spread,LRCX,2025-11-18,2026-01-02,143.24,130.0,125.0,,,1.161921017177927,383.8078982822073,0.7091748780971318,0.43366606312902267,0.53854268,168.26,87.14407628834454,True,Take profit (75%) on day 15
put_spread,APH,2025-11-18,2026-01-02,132.44,125.0,120.0,,,1.3106911162702515,368.93088837297483,0.6599255975739151,0.5393095273995981,0.42605592,138.68,98.30183372026886,True,Take profit (75%) on day 15
put_spread,J,2025-11-18,2026-01-02,150.76,145.0,140.0,,,1.3524151345315572,364.75848654684427,0.6409862799565069,0.521476790485768,0.33242807,129.17,-182.37924327342213,False,Stop loss (50%) on day 2
put_spread,FIX,2025-11-18,2026-01-02,920.99,840.0,800.0,,,9.597835973004031,3040.216402699597,0.6983000773197691,0.46275712496777405,0.53811407,1021.36,719.8376979753024,True,Take profit (75%) on day 15
put_spread,DLTR,2025-11-18,2026-01-02,101.57,95.0,90.0,,,1.3474707544758138,365.2529245524186,0.6481738080784429,0.48451689875968285,0.51373082,124.24,101.06030658568604,True,Take profit (75%) on day 15
put_spread,FE,2025-11-18,2026-01-02,46.61,45.0,43.0,,,0.2924145017503355,170.75854982496645,0.7086146202200974,0.3060629730348715,0.21152782,44.96,21.931087631275165,True,Take profit (75%) on day 28
put_spread,NDSN,2025-11-18,2026-01-02,226.69,210.0,200.0,,,1.4614446946503739,853.8555305349626,0.7731379632095104,0.4977794204065114,0.33461875,236.32,109.60835209877804,True,Take profit (75%) on day 15
put_spread,AMZN,2025-11-18,2026-01-02,222.55,210.0,200.0,,,2.095678134624996,790.4321865375005,0.6985399201732483,0.30519823413525504,0.35455713,230.28,157.17586009687471,True,Take profit (75%) on day 16
put_spread,APA,2025-11-19,2026-01-05,24.05,22.0,21.0,,,0.19524396192399876,80.47560380760012,0.703931322676552,0.30971538417727046,0.51036543,25.95,14.643297144299908,True,Take profit (75%) on day 15
put_spread,FOX,2025-11-19,2026-01-05,58.26,55.0,50.0,,,0.8810081267643852,411.8991873235615,0.6786888225202238,0.3823921950345862,0.38665539,63.44,66.07560950732889,True,Take profit (75%) on day 15
put_spread,BIIB,2025-11-19,2026-01-05,167.93,155.0,145.0,,,2.0114135215622175,798.8586478437783,0.7075271959596321,0.5441561340921626,0.45690009,172.5,150.85601411716632,True,Take profit (75%) on day 15
put_spread,KLAC,2025-11-19,2026-01-05,1167.46,1080.0,1030.0,,,12.04818583471799,3795.1814165282008,0.691265429495926,0.4075366042907116,0.47820367,1246.18,903.6139376038493,True,Take profit (75%) on day 15
put_spread,HSIC,2025-11-19,2026-01-05,70.6,65.0,60.0,,,0.42307713694096877,457.6922863059031,0.8102757485837107,0.3028884590481659,0.31209282,76.24,31.730785270572657,True,Take profit (75%) on day 15
put_spread,SPY,2025-11-20,2026-01-06,652.53,630.0,600.0,,,4.73110170343974,2526.889829656026,0.7098850168210511,0.3138087671095987,0.21016261,681.76,354.8326277579805,True,Take profit (75%) on day 15
put_spread,LDOS,2025-11-20,2026-01-06,185.66,175.0,165.0,,,1.3830968674153334,861.6903132584667,0.7527993780099009,0.31133019241441195,0.28482042,189.73,103.73226505615,True,Take profit (75%) on day 15
put_spread,AZO,2025-11-20,2026-01-06,3849.81,3640.0,3460.0,,,37.247218006666536,14275.278199333346,0.6997210836132206,0.6864698341694623,0.34141304,3496.77,-7137.639099666673,False,Stop loss (50%) on day 12
put_spread,EME,2025-11-20,2026-01-06,583.08,540.0,510.0,,,5.820186450301242,2417.9813549698756,0.7223194759895204,0.368009959759435,0.41259433,623.65,436.5139837725931,True,Take profit (75%) on day 15
put_spread,EPAM,2025-11-20,2026-01-06,178.62,165.0,155.0,,,1.9362020013768158,806.3797998623184,0.7172513851961031,0.3085258971542613,0.43434241,209.63,145.21515010326118,True,Take profit (75%) on day 15
put_spread,MSFT,2025-11-20,2026-01-06,478.43,460.0,440.0,,,4.316722272883111,1568.3277727116888,0.6759106913300907,0.3364099155325427,0.27631168,478.53,323.7541704662333,True,Take profit (75%) on day 15
put_spread,ORLY,2025-11-20,2026-01-06,99.01,95.0,90.0,,,0.8856977876491188,411.43022123508814,0.6934288633179921,0.3255903703574294,0.2652789,95.14,66.42733407368391,True,Take profit (75%) on day 16
put_spread,HUBB,2025-11-20,2026-01-06,407.36,390.0,370.0,,,4.943499064472191,1505.6500935527808,0.6487006023381614,0.3899717334593469,0.35147748,448.0,370.7624298354143,True,Take profit (75%) on day 15
put_spread,NOC,2025-11-20,2026-01-06,567.35,550.0,520.0,,,5.871515369665032,2412.8484630334965,0.6601334521643414,0.3034422340619443,0.24207037,575.79,440.36365272487745,True,Take profit (75%) on day 16
put_spread,FICO,2025-11-20,2026-01-06,1720.55,1600.0,1520.0,,,17.14283949910031,6285.716050089969,0.7075982526226096,0.3572270464769441,0.41791229,1844.98,1285.7129624325235,True,Take profit (75%) on day 15
put_spread,DHI,2025-11-21,2026-01-07,146.71,140.0,135.0,,,1.3592406842071965,364.07593157928034,0.647236795529748,0.30570349646898753,0.37795616,156.47,101.94305131553972,True,Take profit (75%) on day 15
put_spread,INCY,2025-11-21,2026-01-07,102.06,95.0,90.0,,,1.4100733481562946,358.99266518437054,0.6411839849970713,0.8436865322727234,0.56492611,98.64,105.7555011117221,True,Take profit (75%) on day 15
put_spread,LEN,2025-11-21,2026-01-07,123.16,115.0,110.0,,,1.1986317399498239,380.1368260050176,0.6829433525576495,0.4991507357960737,0.44323213,119.73,89.89738049623679,True,Take profit (75%) on day 15
put_spread,NRG,2025-11-24,2026-01-08,166.85,155.0,145.0,,,2.2967394866516235,770.3260513348376,0.6782564305133182,0.3305012417252249,0.48296603,160.15,172.25546149887177,True,Take profit (75%) on day 15
put_spread,A,2025-11-24,2026-01-08,153.6,145.0,140.0,,,1.1202056980755435,387.97943019244565,0.6982799103310399,0.3053536499190571,0.35258869,140.64,-193.98971509622282,False,Stop loss (50%) on day 10
put_spread,AVGO,2025-11-25,2026-01-09,385.03,350.0,330.0,,,4.765431441678429,1523.456855832157,0.6923381999281134,0.5669204428594805,0.56959322,326.02,-761.7284279160785,False,Stop loss (50%) on day 15
put_spread,NEM,2025-11-25,2026-01-09,86.27,80.0,75.0,,,0.9280280453954548,407.1971954604545,0.7160016659301142,0.38501605276853623,0.41722969,99.45,69.6021034046591,True,Take profit (75%) on day 15
put_spread,LW,2025-11-25,2026-01-09,59.01,55.0,50.0,,,0.9707422033946509,402.9257796605349,0.6787828247539287,0.4845426668600539,0.46261491,59.46,72.80566525459881,True,Take profit (75%) on day 15
put_spread,NTAP,2025-11-25,2026-01-09,111.48,105.0,100.0,,,1.2882559050553928,371.17440949446075,0.6572229863555706,0.4986120804760174,0.44559744,110.5,96.61919287915447,True,Take profit (75%) on day 16
put_spread,DELL,2025-11-25,2026-01-09,125.92,115.0,110.0,,,1.2523676963490749,374.7632303650925,0.6858093149664188,0.4489575423663964,0.56065587,127.89,93.92757722618062,True,Take profit (75%) on day 15
put_spread,JBL,2025-11-25,2026-01-09,203.98,190.0,180.0,,,2.5945485388441147,740.5451461155885,0.6624664169965201,0.5333708459472487,0.50392038,216.3,194.5911404133086,True,Take profit (75%) on day 15
put_spread,MU,2025-11-25,2026-01-09,224.53,200.0,190.0,,,2.672028308236853,732.7971691763147,0.6783378070854875,0.6310196939235466,0.7137655,248.55,200.40212311776398,True,Take profit (75%) on day 16
put_spread,EBAY,2025-11-25,2026-01-09,82.79,80.0,75.0,,,1.0757589273046824,392.42410726953176,0.6392817868418817,0.3095819175700087,0.29934559,82.71,80.68191954785118,True,Take profit (75%) on day 15
put_spread,GOOGL,2025-11-25,2026-01-09,323.44,310.0,290.0,,,4.603627670707289,1539.637232929271,0.6452615749858535,0.3060926846641533,0.35017577,296.72,-769.8186164646355,False,Stop loss (50%) on day 15
put_spread,GOOG,2025-11-25,2026-01-09,323.64,310.0,290.0,,,4.5559725878023505,1544.402741219765,0.6479466082311873,0.30280820154111404,0.34939792,311.33,341.6979440851763,True,Take profit (75%) on day 18
put_spread,AMAT,2025-11-25,2026-01-09,242.46,230.0,220.0,,,2.642997015048734,735.7002984951266,0.6531990366397639,0.31515152514955497,0.40686364,248.27,198.22477612865504,True,Take profit (75%) on day 15
put_spread,LRCX,2025-11-25,2026-01-09,151.93,140.0,135.0,,,1.2292780958316802,377.072190416832,0.6931364813888483,0.3514821510202821,0.49541164,154.98,92.19585718737602,True,Take profit (75%) on day 15
put_spread,APH,2025-11-25,2026-01-09,137.81,130.0,125.0,,,1.1563352090594377,384.3664790940562,0.6878228690326046,0.4005725506126096,0.37451139,129.9,86.72514067945782,True,Take profit (75%) on day 13
put_spread,FIX,2025-11-25,2026-01-09,957.04,880.0,840.0,,,9.417028104410882,3058.2971895589117,0.7002138404495719,0.36913888514363274,0.49158589,883.79,706.2771078308161,True,Take profit (75%) on day 15
put_spread,DLTR,2025-11-25,2026-01-09,105.66,95.0,90.0,,,0.8431972862278636,415.6802713772136,0.759993500408537,0.41495333477986096,0.47871166,128.35,63.23979646708977,True,Take profit (75%) on day 15
put_spread,NDSN,2025-11-25,2026-01-09,238.33,230.0,220.0,,,2.425739399964292,757.4260600035708,0.6479083238648384,0.36306441382733695,0.29417051,238.07,181.9304549973219,True,Take profit (75%) on day 15
put_spread,BMY,2025-11-26,2026-01-12,49.25,47.0,45.0,,,0.4485229370819646,155.14770629180356,0.6669069525883788,0.419623099952721,0.33974622,53.33,33.639220281147345,True,Take profit (75%) on day 15
put_spread,GNRC,2025-11-28,2026-01-13,151.63,140.0,135.0,,,1.0293853173513794,397.06146826486207,0.7282588893970644,0.3407468964243234,0.41710269,140.05,77.20389880135346,True,Take profit (75%) on day 16
put_spread,INCY,2025-12-01,2026-01-14,102.04,95.0,90.0,,,1.2996616335232885,370.03383664767114,0.6591035653456849,0.7114505732789044,0.51531827,100.71,97.47462251424662,True,Take profit (75%) on day 15
put_spread,AZO,2025-12-01,2026-01-14,3946.99,3760.0,3570.0,,,35.24931576795873,15475.068423204126,0.7071780796960163,0.44818689549790514,0.2886303,3496.77,-7737.534211602063,False,Stop loss (50%) on day 6
put_spread,LEN,2025-12-01,2026-01-14,130.23,120.0,115.0,,,0.9735923352639473,402.64076647360525,0.73327536363084,0.41736578401139657,0.41800754,112.23,-201.32038323680263,False,Stop loss (50%) on day 12
put_spread,APA,2025-12-03,2026-01-16,26.95,25.0,24.0,,,0.24073697293762034,75.92630270623798,0.6621960438875563,0.33601540544265873,0.5298752,23.96,-37.96315135311899,False,Stop loss (50%) on day 9
put_spread,AVGO,2025-12-03,2026-01-16,380.61,350.0,330.0,,,4.617678905417583,1538.2321094582417,0.6924915112112292,0.4137509282563021,0.5079525,326.02,-769.1160547291208,False,Stop loss (50%) on day 10
put_spread,NEM,2025-12-03,2026-01-16,89.65,85.0,80.0,,,1.1774257501034695,382.25742498965303,0.656938124992309,0.3355605801898189,0.40230765,104.73,88.30693125776021,True,Take profit (75%) on day 15
put_spread,LW,2025-12-03,2026-01-16,60.49,55.0,50.0,,,0.7769055741717317,422.3094425828268,0.7341786549043969,0.5236347781791267,0.47817193,43.94,-211.1547212914134,False,Stop loss (50%) on day 12
put_spread,EXE,2025-12-03,2026-01-16,122.89,115.0,110.0,,,0.9653808595356717,403.4619140464328,0.7219521299696593,0.33323304224751926,0.36139905,110.54,-201.7309570232164,False,Stop loss (50%) on day 8
put_spread,JBL,2025-12-03,2026-01-16,214.05,200.0,190.0,,,2.6112125911278232,738.8787408872176,0.661411148910477,0.4961671034105452,0.48712515,234.49,195.8409443345867,True,Take profit (75%) on day 15
put_spread,MU,2025-12-03,2026-01-16,234.16,210.0,200.0,,,2.705877067494625,729.4122932505375,0.6749388102610336,0.5827438177096612,0.68787417,286.68,202.94078006209685,True,Take profit (75%) on day 15
put_spread,APH,2025-12-03,2026-01-16,138.65,130.0,125.0,,,1.0518857030721156,394.81142969278847,0.7109153435745481,0.3857032940111105,0.36898706,126.51,-197.40571484639423,False,Stop loss (50%) on day 10
put_spread,FIX,2025-12-03,2026-01-16,949.3,880.0,840.0,,,10.208767028390831,2979.123297160917,0.6783615602195497,0.3761338878910221,0.4950624,958.07,765.6575271293124,True,Take profit (75%) on day 15
put_spread,NDSN,2025-12-03,2026-01-16,238.59,230.0,220.0,,,2.3730495025208915,762.6950497479108,0.6536311004678607,0.35788303923884346,0.2926148,243.47,177.97871268906687,True,Take profit (75%) on day 15
put_spread,CRH,2025-12-05,2026-01-21,119.49,110.0,105.0,,,1.0350009464127288,396.4999053587271,0.7187262210666893,0.5076100045721968,0.44864534,127.35,77.62507098095466,True,Take profit (75%) on day 15
put_spread,INCY,2025-12-08,2026-01-22,96.7,90.0,85.0,,,0.9485553803021505,405.14446196978497,0.7162769368190524,0.39937374310725704,0.39824378,98.91,71.14165352266129,True,Take profit (75%) on day 15
put_spread,LEN,2025-12-08,2026-01-22,120.71,115.0,110.0,,,1.359478392706321,364.0521607293679,0.6399494644220454,0.3778887052286579,0.40583179,108.33,-182.02608036468396,False,Stop loss (50%) on day 8
