entry_date,entry_trailing_12m_return,pnl_pct,pnl_dollar
2015-10-28,0.1504452578716684,-0.5505548705302096,-893.0
2015-10-29,0.15288683937613157,-0.5386075949367088,-851.0
2015-11-02,0.1424847297014442,-0.577792123950936,-895.0
2015-11-04,0.14702447296768617,-0.589711417816813,-940.0
2015-11-06,0.14101627662933747,-0.5469235550031075,-880.0
2015-11-09,0.12988929091867263,-0.4767580452920144,-800.0000000000001
2015-11-11,0.11812735747645076,-0.4623392529087569,-754.9999999999999
2015-11-13,0.07897422518057362,-0.30515344528083377,-527.0
2015-11-16,0.09110142554258127,-0.37740384615384626,-628.0
2015-11-17,0.09507599083875196,-0.3840665873959572,-646.0
2015-11-18,0.10780646153890583,-0.4917929292929293,-778.9999999999999
2015-11-19,0.11363473554119441,-0.4965603502188868,-793.9999999999999
2015-11-23,0.11084049700507381,-0.5049200492004919,-821.0000000000001
2015-11-24,0.10127967809782423,-0.5009299442033477,-807.9999999999999
2015-11-25,0.10056299743001684,-0.5046153846153846,-819.9999999999999
2015-11-30,0.08717681577832526,-0.501547987616099,-809.9999999999997
2015-12-01,0.11061816816989567,-0.5477667493796526,-883.0
2015-12-03,0.07878279483807593,-0.4273759713090257,-715.0
2015-12-21,0.07529142665064992,-0.3484757919904363,-583.0
2015-12-22,0.07966873070853464,-0.37884378843788447,-616.0000000000002
2015-12-23,0.09154784721617615,-0.4086021505376345,-646.0
2016-03-23,0.004240651475588164,-0.18250688705234164,-265.0
2016-03-24,0.02804854216797681,-0.18250688705234164,-265.0
2016-03-29,0.04250379987162578,-0.25843454790823217,-383.0
2016-03-30,0.03570441012196324,-0.2984038861901458,-430.0
2016-03-31,0.04525539331098316,-0.2954703832752613,-424.0
2016-04-20,0.03492988830125765,-0.33016949152542363,-486.9999999999999
2016-04-21,0.02940286254067792,-0.30176678445229677,-426.9999999999999
2016-04-26,-0.005796459699268786,-0.2183050847457627,-322.0
2016-04-27,-0.011800157298368585,-0.17466666666666664,-262.0
2016-05-10,0.002021165159605376,-0.2041811846689895,-293.0
2016-05-26,0.0002966683465179809,-0.33677991137370744,-456.0
2016-06-20,-0.01395713014378197,-0.18822768434670112,-291.0
2016-06-21,-0.018066193535322017,-0.20216147488874758,-318.0
2016-06-22,-0.02123720115620542,-0.2060240963855422,-342.0000000000002
2016-06-23,-0.0021393425994528092,-0.29729729729729726,-462.0
2016-07-05,0.008534517187468227,0.5013774104683197,728.0
2016-06-30,0.007602607341919088,0.556241426611797,811.0
2016-07-01,0.012380897733512697,0.5252454417952315,749.0
2016-07-06,0.014253681615424396,0.5146239554317549,739.0
2016-07-07,0.035277469436077125,0.5112781954887218,748.0
2016-07-19,-0.005249025893158565,0.28153310104529616,404.0
2016-07-21,0.01619115080127087,0.21067415730337058,299.9999999999998
2016-08-01,0.04629911435014167,0.16329479768786137,226.00000000000023
2016-08-03,0.04701981924880627,0.053509381514941,77.0
2016-08-10,0.07065447093954447,-0.2157788267026297,-320.0
2016-08-12,0.07402895575906565,-0.10438413361169108,-150.0
2016-08-18,0.07690322474346623,-0.16262975778546707,-235.0
2016-08-25,0.14444111957165817,-0.026566757493188042,-39.0
2016-08-30,0.12991242757911348,0.05878284923928079,85.0
2016-08-31,0.16516398446968106,0.09160305343511443,132.0
2016-09-01,0.13612279625491142,0.07379310344827594,107.0
2016-09-06,0.16646021423634494,-0.07986577181208054,-119.0
2016-09-12,0.11422398723341787,-0.046175051688490676,-67.0
