strategy,symbol,entry_date,expiration_date,spot_price,short_strike,long_strike,short_call_strike,long_call_strike,credit,max_loss,theoretical_pop,iv_rank,iv_at_entry,exit_price,pnl,won,reason
put_spread,NVDA,2025-11-11,2025-12-24,193.16,290.0,275.0,,,14.861737534549285,13.826246545071541,0.0011308784869555888,0.3632057076150081,0.47477478,188.61,-13.826246545071541,False,Expired deep ITM
put_spread,AVGO,2025-11-11,2025-12-24,351.96,530.0,500.0,,,29.67825413701396,32.17458629860417,0.002642664383597393,0.45903515017904145,0.52617644,350.22,-32.17458629860417,False,Expired deep ITM
put_spread,NVDA,2025-11-18,2026-01-02,181.36,270.0,255.0,,,14.781168852778158,21.88311472218416,0.004172778715876957,0.5133453604137874,0.54219382,188.85,-21.88311472218416,False,Expired deep ITM
put_spread,AVGO,2025-11-18,2026-01-02,340.5,510.0,480.0,,,29.413546572305243,58.64534276947566,0.008228612461368745,0.6666009251439955,0.6097081,347.62,-58.64534276947566,False,Expired deep ITM
put_spread,MSFT,2025-11-20,2026-01-06,478.43,720.0,680.0,,,39.795900916304866,20.409908369513374,9.994793215284403e-08,0.3364099155325427,0.27631168,478.51,-20.409908369513374,False,Expired deep ITM
put_spread,AVGO,2025-11-25,2026-01-09,385.03,580.0,550.0,,,29.587838139135634,41.21618608643658,0.004790279937190611,0.5669204428594805,0.56959322,344.97,-41.21618608643658,False,Expired deep ITM
put_spread,AVGO,2025-12-03,2026-01-16,380.61,570.0,540.0,,,29.705210622248238,29.478937775176206,0.002212919019299875,0.4137509282563021,0.5079525,351.71,-29.478937775176206,False,Expired deep ITM
